id,threshold,commit_step,predicted,confidence,correct,total_steps,premature,mean_delta
160,0.8,8,D,1.0,False,11,True,inf
160,0.9,8,D,1.0,False,11,True,inf
161,0.6,2,C,0.85,True,11,True,inf
161,0.7,2,C,0.85,True,11,True,inf
161,0.8,2,C,0.85,True,11,True,inf
161,0.9,3,C,1.0,True,11,True,inf
162,0.6,1,C,1.0,True,11,True,inf
162,0.7,1,C,1.0,True,11,True,inf
162,0.8,1,C,1.0,True,11,True,inf
162,0.9,1,C,1.0,True,11,True,inf
163,0.6,0,C,0.7,False,11,True,inf
163,0.7,0,C,0.7,False,11,True,inf
163,0.8,1,C,0.85,False,11,True,inf
163,0.9,2,D,1.0,True,11,True,inf
164,0.6,0,C,0.6,True,11,True,inf
164,0.7,1,C,0.8,True,11,True,inf
164,0.8,1,C,0.8,True,11,True,inf
164,0.9,9,C,0.9,True,11,True,inf
165,0.6,0,B,0.8,True,11,True,inf
165,0.7,0,B,0.8,True,11,True,inf
165,0.8,0,B,0.8,True,11,True,inf
165,0.9,1,B,1.0,True,11,True,inf
166,0.6,0,A,0.95,True,11,True,inf
166,0.7,0,A,0.95,True,11,True,inf
166,0.8,0,A,0.95,True,11,True,inf
166,0.9,0,A,0.95,True,11,True,inf
167,0.6,1,B,0.7,False,11,True,inf
167,0.7,1,B,0.7,False,11,True,inf
167,0.8,3,C,0.85,True,11,True,inf
167,0.9,4,C,0.9,True,11,True,inf
168,0.6,0,C,0.7,True,11,True,inf
168,0.7,0,C,0.7,True,11,True,inf
168,0.8,1,B,0.8,False,11,True,inf
168,0.9,4,C,1.0,True,11,True,inf
169,0.6,0,D,1.0,True,11,True,inf
169,0.7,0,D,1.0,True,11,True,inf
169,0.8,0,D,1.0,True,11,True,inf
169,0.9,0,D,1.0,True,11,True,inf
17,0.6,2,A,0.6,True,11,True,inf
17,0.7,3,A,0.8,True,11,True,inf
17,0.8,3,A,0.8,True,11,True,inf
17,0.9,8,A,0.9,True,11,True,inf
170,0.6,1,D,1.0,True,11,True,inf
170,0.7,1,D,1.0,True,11,True,inf
170,0.8,1,D,1.0,True,11,True,inf
170,0.9,1,D,1.0,True,11,True,inf
171,0.6,3,D,0.75,True,11,True,inf
171,0.7,3,D,0.75,True,11,True,inf
171,0.8,4,D,1.0,True,11,True,inf
171,0.9,4,D,1.0,True,11,True,inf
172,0.6,0,D,0.8,True,11,True,inf
172,0.7,0,D,0.8,True,11,True,inf
172,0.8,0,D,0.8,True,11,True,inf
172,0.9,3,D,1.0,True,11,True,inf
173,0.6,0,C,0.8635136486351366,False,11,True,inf
173,0.7,0,C,0.8635136486351366,False,11,True,inf
173,0.8,0,C,0.8635136486351366,False,11,True,inf
173,0.9,1,C,0.9,False,11,True,inf
174,0.6,1,D,1.0,True,11,True,inf
174,0.7,1,D,1.0,True,11,True,inf
174,0.8,1,D,1.0,True,11,True,inf
174,0.9,1,D,1.0,True,11,True,inf
175,0.6,1,C,1.0,True,11,True,inf
175,0.7,1,C,1.0,True,11,True,inf
175,0.8,1,C,1.0,True,11,True,inf
175,0.9,1,C,1.0,True,11,True,inf
176,0.6,0,D,1.0,False,11,True,inf
176,0.7,0,D,1.0,False,11,True,inf
176,0.8,0,D,1.0,False,11,True,inf
176,0.9,0,D,1.0,False,11,True,inf
177,0.6,2,A,0.7,True,11,True,inf
177,0.7,2,A,0.7,True,11,True,inf
177,0.8,3,A,0.8,True,11,True,inf
177,0.9,4,A,0.9,True,11,True,inf
178,0.6,1,A,0.6,True,11,True,inf
178,0.7,2,C,0.7,False,11,True,inf
178,0.8,3,C,0.8,False,11,True,inf
178,0.9,5,C,1.0,False,11,True,inf
179,0.6,1,C,0.6,True,11,True,inf
179,0.7,2,C,1.0,True,11,True,inf
179,0.8,2,C,1.0,True,11,True,inf
179,0.9,2,C,1.0,True,11,True,inf
18,0.6,1,A,1.0,True,11,True,inf
18,0.7,1,A,1.0,True,11,True,inf
18,0.8,1,A,1.0,True,11,True,inf
18,0.9,1,A,1.0,True,11,True,inf
180,0.6,5,D,1.0,False,11,True,inf
180,0.7,5,D,1.0,False,11,True,inf
180,0.8,5,D,1.0,False,11,True,inf
180,0.9,5,D,1.0,False,11,True,inf
181,0.6,1,D,0.8,True,11,True,inf
181,0.7,1,D,0.8,True,11,True,inf
181,0.8,1,D,0.8,True,11,True,inf
181,0.9,4,D,1.0,True,11,True,inf
182,0.6,0,B,0.6,False,11,True,inf
182,0.7,3,D,1.0,True,11,True,inf
182,0.8,3,D,1.0,True,11,True,inf
182,0.9,3,D,1.0,True,11,True,inf
183,0.6,2,C,0.6,True,11,True,inf
183,0.7,3,C,1.0,True,11,True,inf
183,0.8,3,C,1.0,True,11,True,inf
183,0.9,3,C,1.0,True,11,True,inf
184,0.6,3,D,1.0,True,11,True,0.028851689420727154
184,0.7,3,D,1.0,True,11,True,0.028851689420727154
184,0.8,3,D,1.0,True,11,True,0.028851689420727154
184,0.9,3,D,1.0,True,11,True,0.028851689420727154
185,0.6,0,A,0.6,True,11,True,inf
185,0.7,1,A,0.8,True,11,True,inf
185,0.8,1,A,0.8,True,11,True,inf
185,0.9,7,A,1.0,True,11,True,inf
186,0.6,0,D,0.7,False,11,True,inf
186,0.7,0,D,0.7,False,11,True,inf
186,0.8,2,B,0.85,True,11,True,inf
186,0.9,9,B,0.9,True,11,True,inf
187,0.6,1,C,0.85,True,11,True,inf
187,0.7,1,C,0.85,True,11,True,inf
187,0.8,1,C,0.85,True,11,True,inf
187,0.9,4,C,1.0,True,11,True,inf
188,0.6,0,D,0.8,True,11,True,inf
188,0.7,0,D,0.8,True,11,True,inf
188,0.8,0,D,0.8,True,11,True,inf
188,0.9,2,D,1.0,True,11,True,inf
189,0.6,0,D,1.0,True,11,True,inf
189,0.7,0,D,1.0,True,11,True,inf
189,0.8,0,D,1.0,True,11,True,inf
189,0.9,0,D,1.0,True,11,True,inf
19,0.6,0,D,0.75,True,11,True,inf
19,0.7,0,D,0.75,True,11,True,inf
19,0.8,4,D,1.0,True,11,True,inf
19,0.9,4,D,1.0,True,11,True,inf
190,0.6,1,C,0.9,False,11,True,inf
190,0.7,1,C,0.9,False,11,True,inf
190,0.8,1,C,0.9,False,11,True,inf
190,0.9,1,C,0.9,False,11,True,inf
191,0.6,1,C,0.6,False,11,True,inf
191,0.7,2,C,0.8,False,11,True,inf
191,0.8,2,C,0.8,False,11,True,inf
191,0.9,4,A,0.9,True,11,True,inf
192,0.6,1,B,0.7,True,11,True,inf
192,0.7,1,B,0.7,True,11,True,inf
192,0.8,2,B,1.0,True,11,True,inf
192,0.9,2,B,1.0,True,11,True,inf
193,0.6,0,C,0.6,False,11,True,inf
193,0.7,4,D,1.0,True,11,True,inf
193,0.8,4,D,1.0,True,11,True,inf
193,0.9,4,D,1.0,True,11,True,inf
194,0.6,0,B,0.7,False,11,True,inf
194,0.7,0,B,0.7,False,11,True,inf
194,0.8,3,C,1.0,True,11,True,inf
194,0.9,3,C,1.0,True,11,True,inf
195,0.6,1,B,0.6,True,11,True,inf
195,0.7,3,B,1.0,True,11,True,inf
195,0.8,3,B,1.0,True,11,True,inf
195,0.9,3,B,1.0,True,11,True,inf
196,0.6,0,D,1.0,True,11,True,inf
196,0.7,0,D,1.0,True,11,True,inf
196,0.8,0,D,1.0,True,11,True,inf
196,0.9,0,D,1.0,True,11,True,inf
197,0.6,0,D,0.85,False,11,True,inf
197,0.7,0,D,0.85,False,11,True,inf
197,0.8,0,D,0.85,False,11,True,inf
197,0.9,1,D,1.0,False,11,True,inf
198,0.6,1,B,0.6825,True,11,True,inf
198,0.7,2,B,0.8,True,11,True,inf
198,0.8,2,B,0.8,True,11,True,inf
198,0.9,5,D,1.0,False,11,True,inf
199,0.6,1,A,0.8,True,11,True,inf
199,0.7,1,A,0.8,True,11,True,inf
199,0.8,1,A,0.8,True,11,True,inf
199,0.9,6,A,0.9,True,11,True,inf
2,0.6,0,D,1.0,False,11,True,inf
2,0.7,0,D,1.0,False,11,True,inf
2,0.8,0,D,1.0,False,11,True,inf
2,0.9,0,D,1.0,False,11,True,inf
20,0.6,2,D,1.0,True,11,True,inf
20,0.7,2,D,1.0,True,11,True,inf
20,0.8,2,D,1.0,True,11,True,inf
20,0.9,2,D,1.0,True,11,True,inf
200,0.6,2,A,0.7,True,11,True,inf
200,0.7,2,A,0.7,True,11,True,inf
200,0.8,3,A,0.8,True,11,True,inf
200,0.9,10,A,0.25,True,11,False,inf
201,0.6,2,A,0.8,True,11,True,inf
201,0.7,2,A,0.8,True,11,True,inf
201,0.8,2,A,0.8,True,11,True,inf
201,0.9,7,A,1.0,True,11,True,inf
202,0.6,0,B,1.0,True,11,True,inf
202,0.7,0,B,1.0,True,11,True,inf
202,0.8,0,B,1.0,True,11,True,inf
202,0.9,0,B,1.0,True,11,True,inf
203,0.6,0,D,0.625,True,11,True,inf
203,0.7,1,D,0.75,True,11,True,inf
203,0.8,3,D,1.0,True,11,True,inf
203,0.9,3,D,1.0,True,11,True,inf
204,0.6,0,C,0.6,True,11,True,inf
204,0.7,1,B,0.8,False,11,True,inf
204,0.8,1,B,0.8,False,11,True,inf
204,0.9,2,C,1.0,True,11,True,inf
205,0.6,1,C,1.0,True,11,True,0.07066496545959988
205,0.7,1,C,1.0,True,11,True,0.07066496545959988
205,0.8,1,C,1.0,True,11,True,0.07066496545959988
205,0.9,1,C,1.0,True,11,True,0.07066496545959988
206,0.6,0,B,1.0,False,11,True,inf
206,0.7,0,B,1.0,False,11,True,inf
206,0.8,0,B,1.0,False,11,True,inf
206,0.9,0,B,1.0,False,11,True,inf
207,0.6,2,A,0.6,False,11,True,inf
207,0.7,3,D,1.0,False,11,True,inf
207,0.8,3,D,1.0,False,11,True,inf
207,0.9,3,D,1.0,False,11,True,inf
208,0.6,0,B,0.75,False,11,True,inf
208,0.7,0,B,0.75,False,11,True,inf
208,0.8,2,D,0.8,True,11,True,inf
208,0.9,4,B,0.9,False,11,True,inf
209,0.6,3,B,0.9,True,11,True,inf
209,0.7,3,B,0.9,True,11,True,inf
209,0.8,3,B,0.9,True,11,True,inf
209,0.9,3,B,0.9,True,11,True,inf
21,0.6,2,C,0.7,False,11,True,inf
21,0.7,2,C,0.7,False,11,True,inf
21,0.8,4,C,0.9,False,11,True,inf
21,0.9,4,C,0.9,False,11,True,inf
210,0.6,0,D,0.7,True,11,True,inf
210,0.7,0,D,0.7,True,11,True,inf
210,0.8,1,D,1.0,True,11,True,inf
210,0.9,1,D,1.0,True,11,True,inf
211,0.6,1,A,0.75,True,11,True,inf
211,0.7,1,A,0.75,True,11,True,inf
211,0.8,3,A,0.9,True,11,True,inf
211,0.9,3,A,0.9,True,11,True,inf
212,0.6,1,D,0.6,True,11,True,inf
212,0.7,2,D,0.8,True,11,True,inf
212,0.8,2,D,0.8,True,11,True,inf
212,0.9,5,D,1.0,True,11,True,inf
213,0.6,0,B,0.85,True,11,True,inf
213,0.7,0,B,0.85,True,11,True,inf
213,0.8,0,B,0.85,True,11,True,inf
213,0.9,3,B,0.9,True,11,True,inf
214,0.6,2,B,0.6,True,11,True,inf
214,0.7,3,D,1.0,False,11,True,inf
214,0.8,3,D,1.0,False,11,True,inf
214,0.9,3,D,1.0,False,11,True,inf
215,0.6,2,A,0.9,True,11,True,inf
215,0.7,2,A,0.9,True,11,True,inf
215,0.8,2,A,0.9,True,11,True,inf
215,0.9,2,A,0.9,True,11,True,inf
216,0.6,0,D,1.0,True,11,True,inf
216,0.7,0,D,1.0,True,11,True,inf
216,0.8,0,D,1.0,True,11,True,inf
216,0.9,0,D,1.0,True,11,True,inf
217,0.6,3,A,0.8,True,11,True,inf
217,0.7,3,A,0.8,True,11,True,inf
217,0.8,3,A,0.8,True,11,True,inf
217,0.9,7,A,0.9,True,11,True,inf
218,0.6,5,A,0.9,True,11,True,inf
218,0.7,5,A,0.9,True,11,True,inf
218,0.8,5,A,0.9,True,11,True,inf
218,0.9,5,A,0.9,True,11,True,inf
219,0.6,1,D,0.7,True,11,True,inf
219,0.7,1,D,0.7,True,11,True,inf
219,0.8,2,D,1.0,True,11,True,inf
219,0.9,2,D,1.0,True,11,True,inf
22,0.6,0,D,1.0,True,11,True,inf
22,0.7,0,D,1.0,True,11,True,inf
22,0.8,0,D,1.0,True,11,True,inf
22,0.9,0,D,1.0,True,11,True,inf
220,0.6,0,B,1.0,True,11,True,inf
220,0.7,0,B,1.0,True,11,True,inf
220,0.8,0,B,1.0,True,11,True,inf
220,0.9,0,B,1.0,True,11,True,inf
221,0.6,1,B,1.0,True,11,True,inf
221,0.7,1,B,1.0,True,11,True,inf
221,0.8,1,B,1.0,True,11,True,inf
221,0.9,1,B,1.0,True,11,True,inf
222,0.6,4,A,0.65,True,11,True,inf
222,0.7,5,A,0.9894183729842289,True,11,True,inf
222,0.8,5,A,0.9894183729842289,True,11,True,inf
222,0.9,5,A,0.9894183729842289,True,11,True,inf
223,0.6,1,D,0.75,False,11,True,inf
223,0.7,1,D,0.75,False,11,True,inf
223,0.8,2,B,0.8,True,11,True,inf
223,0.9,4,B,0.95,True,11,True,inf
224,0.6,0,B,0.9,True,11,True,inf
224,0.7,0,B,0.9,True,11,True,inf
224,0.8,0,B,0.9,True,11,True,inf
224,0.9,0,B,0.9,True,11,True,inf
225,0.6,0,B,1.0,True,11,True,inf
225,0.7,0,B,1.0,True,11,True,inf
225,0.8,0,B,1.0,True,11,True,inf
225,0.9,0,B,1.0,True,11,True,inf
226,0.6,1,D,0.65,False,11,True,inf
226,0.7,2,B,0.8,True,11,True,inf
226,0.8,2,B,0.8,True,11,True,inf
226,0.9,5,D,1.0,False,11,True,inf
227,0.6,0,C,0.64,False,11,True,inf
227,0.7,2,B,0.8,True,11,True,inf
227,0.8,2,B,0.8,True,11,True,inf
227,0.9,9,B,1.0,True,11,True,inf
228,0.6,0,C,1.0,True,11,True,inf
228,0.7,0,C,1.0,True,11,True,inf
228,0.8,0,C,1.0,True,11,True,inf
228,0.9,0,C,1.0,True,11,True,inf
229,0.6,0,B,1.0,True,11,True,inf
229,0.7,0,B,1.0,True,11,True,inf
229,0.8,0,B,1.0,True,11,True,inf
229,0.9,0,B,1.0,True,11,True,inf
23,0.6,2,C,0.75,True,11,True,inf
23,0.7,2,C,0.75,True,11,True,inf
23,0.8,3,C,1.0,True,11,True,inf
23,0.9,3,C,1.0,True,11,True,inf
230,0.6,1,C,0.9,False,11,True,inf
230,0.7,1,C,0.9,False,11,True,inf
230,0.8,1,C,0.9,False,11,True,inf
230,0.9,1,C,0.9,False,11,True,inf
231,0.6,0,C,1.0,True,11,True,inf
231,0.7,0,C,1.0,True,11,True,inf
231,0.8,0,C,1.0,True,11,True,inf
