id,threshold,commit_step,predicted,confidence,correct,total_steps,premature,mean_delta
148,0.6,1,A,0.6,True,5,True,0.7068301083525108
148,0.7,3,A,0.7,True,5,True,0.7068301083525108
148,0.8,4,A,0.7,True,5,False,0.7068301083525108
148,0.9,4,A,0.7,True,5,False,0.7068301083525108
149,0.6,4,C,0.7,False,5,False,inf
149,0.7,4,C,0.7,False,5,False,inf
149,0.8,4,C,0.7,False,5,False,inf
149,0.9,4,C,0.7,False,5,False,inf
150,0.6,1,A,0.25,True,2,False,inf
150,0.7,1,A,0.25,True,2,False,inf
150,0.8,1,A,0.25,True,2,False,inf
150,0.9,1,A,0.25,True,2,False,inf
151,0.6,0,A,0.8,False,4,True,inf
151,0.7,0,A,0.8,False,4,True,inf
151,0.8,0,A,0.8,False,4,True,inf
151,0.9,3,B,0.5,True,4,False,inf
152,0.6,1,C,0.8,False,4,True,inf
152,0.7,1,C,0.8,False,4,True,inf
152,0.8,1,C,0.8,False,4,True,inf
152,0.9,3,C,0.7,False,4,False,inf
153,0.6,0,D,0.8,True,3,True,inf
153,0.7,0,D,0.8,True,3,True,inf
153,0.8,0,D,0.8,True,3,True,inf
153,0.9,1,D,1.0,True,3,True,inf
154,0.6,4,A,0.7,False,7,True,inf
154,0.7,4,A,0.7,False,7,True,inf
154,0.8,6,C,1.0,True,7,False,inf
154,0.9,6,C,1.0,True,7,False,inf
155,0.6,1,D,0.6,True,6,True,inf
155,0.7,2,D,0.7,True,6,True,inf
155,0.8,4,D,1.0,True,6,True,inf
155,0.9,4,D,1.0,True,6,True,inf
156,0.6,0,B,0.6,True,2,True,0.5099285217757693
156,0.7,1,B,0.5,True,2,False,0.5099285217757693
156,0.8,1,B,0.5,True,2,False,0.5099285217757693
156,0.9,1,B,0.5,True,2,False,0.5099285217757693
157,0.6,1,B,0.6,True,4,True,inf
157,0.7,3,B,0.6,True,4,False,inf
157,0.8,3,B,0.6,True,4,False,inf
157,0.9,3,B,0.6,True,4,False,inf
158,0.6,1,B,0.35,False,2,False,0.2783693647191605
158,0.7,1,B,0.35,False,2,False,0.2783693647191605
158,0.8,1,B,0.35,False,2,False,0.2783693647191605
158,0.9,1,B,0.35,False,2,False,0.2783693647191605
159,0.6,0,D,0.7,False,3,True,inf
159,0.7,0,D,0.7,False,3,True,inf
159,0.8,2,D,0.7,False,3,False,inf
159,0.9,2,D,0.7,False,3,False,inf
160,0.6,4,D,1.0,True,5,False,inf
160,0.7,4,D,1.0,True,5,False,inf
160,0.8,4,D,1.0,True,5,False,inf
160,0.9,4,D,1.0,True,5,False,inf
163,0.6,1,D,1.0,True,5,True,inf
163,0.7,1,D,1.0,True,5,True,inf
163,0.8,1,D,1.0,True,5,True,inf
163,0.9,1,D,1.0,True,5,True,inf
164,0.6,0,C,0.7,False,6,True,inf
164,0.7,0,C,0.7,False,6,True,inf
164,0.8,5,A,0.25,True,6,False,inf
164,0.9,5,A,0.25,True,6,False,inf
165,0.6,0,A,0.8,True,2,True,1.0403499473623754
165,0.7,0,A,0.8,True,2,True,1.0403499473623754
165,0.8,0,A,0.8,True,2,True,1.0403499473623754
165,0.9,1,A,0.7,True,2,False,1.0403499473623754
166,0.6,0,C,0.7,True,4,True,inf
166,0.7,0,C,0.7,True,4,True,inf
166,0.8,1,A,0.8,False,4,True,inf
166,0.9,3,B,0.6,False,4,False,inf
168,0.6,0,B,0.7,False,4,True,0.43392389156601
168,0.7,0,B,0.7,False,4,True,0.43392389156601
168,0.8,2,A,0.8,True,4,True,0.43392389156601
168,0.9,3,A,0.6,True,4,False,0.43392389156601
169,0.6,0,A,0.9,True,2,True,inf
169,0.7,0,A,0.9,True,2,True,inf
169,0.8,0,A,0.9,True,2,True,inf
169,0.9,0,A,0.9,True,2,True,inf
17,0.6,0,D,0.7,False,4,True,inf
17,0.7,0,D,0.7,False,4,True,inf
17,0.8,2,D,1.0,False,4,True,inf
17,0.9,2,D,1.0,False,4,True,inf
171,0.6,1,A,0.8,True,3,True,inf
171,0.7,1,A,0.8,True,3,True,inf
171,0.8,1,A,0.8,True,3,True,inf
171,0.9,2,A,0.9,True,3,False,inf
173,0.6,1,D,1.0,False,4,True,inf
173,0.7,1,D,1.0,False,4,True,inf
173,0.8,1,D,1.0,False,4,True,inf
173,0.9,1,D,1.0,False,4,True,inf
174,0.6,0,A,0.8,False,3,True,inf
174,0.7,0,A,0.8,False,3,True,inf
174,0.8,0,A,0.8,False,3,True,inf
174,0.9,2,A,0.8,False,3,False,inf
175,0.6,2,A,0.25,False,3,False,inf
175,0.7,2,A,0.25,False,3,False,inf
175,0.8,2,A,0.25,False,3,False,inf
175,0.9,2,A,0.25,False,3,False,inf
176,0.6,1,C,1.0,False,5,True,0.027500704749986993
176,0.7,1,C,1.0,False,5,True,0.027500704749986993
176,0.8,1,C,1.0,False,5,True,0.027500704749986993
176,0.9,1,C,1.0,False,5,True,0.027500704749986993
177,0.6,0,D,1.0,False,2,True,inf
177,0.7,0,D,1.0,False,2,True,inf
177,0.8,0,D,1.0,False,2,True,inf
177,0.9,0,D,1.0,False,2,True,inf
178,0.6,1,A,0.7,False,5,True,inf
178,0.7,1,A,0.7,False,5,True,inf
178,0.8,2,A,1.0,False,5,True,inf
178,0.9,2,A,1.0,False,5,True,inf
179,0.6,1,D,1.0,False,3,True,inf
179,0.7,1,D,1.0,False,3,True,inf
179,0.8,1,D,1.0,False,3,True,inf
179,0.9,1,D,1.0,False,3,True,inf
18,0.6,0,D,1.0,True,3,True,0.0
18,0.7,0,D,1.0,True,3,True,0.0
18,0.8,0,D,1.0,True,3,True,0.0
18,0.9,0,D,1.0,True,3,True,0.0
180,0.6,0,C,0.6,False,4,True,inf
180,0.7,1,A,0.7,True,4,True,inf
180,0.8,3,C,0.5,False,4,False,inf
180,0.9,3,C,0.5,False,4,False,inf
181,0.6,0,B,0.8,True,2,True,0.14925601781930758
181,0.7,0,B,0.8,True,2,True,0.14925601781930758
181,0.8,0,B,0.8,True,2,True,0.14925601781930758
181,0.9,1,B,1.0,True,2,False,0.14925601781930758
184,0.6,0,A,1.0,True,2,True,1.268026450120105
184,0.7,0,A,1.0,True,2,True,1.268026450120105
184,0.8,0,A,1.0,True,2,True,1.268026450120105
184,0.9,0,A,1.0,True,2,True,1.268026450120105
189,0.6,4,B,0.6,False,12,True,inf
189,0.7,5,B,0.7,False,12,True,inf
189,0.8,7,D,1.0,True,12,True,inf
189,0.9,7,D,1.0,True,12,True,inf
190,0.6,2,C,0.7,True,4,True,0.3265633751005443
190,0.7,2,C,0.7,True,4,True,0.3265633751005443
190,0.8,3,C,0.6,True,4,False,0.3265633751005443
190,0.9,3,C,0.6,True,4,False,0.3265633751005443
191,0.6,0,A,0.6,True,4,True,inf
191,0.7,3,A,0.8,True,4,False,inf
191,0.8,3,A,0.8,True,4,False,inf
191,0.9,3,A,0.8,True,4,False,inf
193,0.6,0,D,1.0,True,4,True,inf
193,0.7,0,D,1.0,True,4,True,inf
193,0.8,0,D,1.0,True,4,True,inf
193,0.9,0,D,1.0,True,4,True,inf
194,0.6,0,D,1.0,True,2,True,4.321928094887363
194,0.7,0,D,1.0,True,2,True,4.321928094887363
194,0.8,0,D,1.0,True,2,True,4.321928094887363
194,0.9,0,D,1.0,True,2,True,4.321928094887363
196,0.6,0,A,0.8,False,2,True,0.9544401406171652
196,0.7,0,A,0.8,False,2,True,0.9544401406171652
196,0.8,0,A,0.8,False,2,True,0.9544401406171652
196,0.9,1,C,0.7,False,2,False,0.9544401406171652
197,0.6,1,A,0.4,False,2,False,inf
197,0.7,1,A,0.4,False,2,False,inf
197,0.8,1,A,0.4,False,2,False,inf
197,0.9,1,A,0.4,False,2,False,inf
20,0.6,2,A,0.8,True,4,True,inf
20,0.7,2,A,0.8,True,4,True,inf
20,0.8,2,A,0.8,True,4,True,inf
20,0.9,3,B,1.0,False,4,False,inf
21,0.6,0,D,1.0,False,2,True,1.660964047443681
21,0.7,0,D,1.0,False,2,True,1.660964047443681
21,0.8,0,D,1.0,False,2,True,1.660964047443681
21,0.9,0,D,1.0,False,2,True,1.660964047443681
22,0.6,0,B,0.7,False,3,True,1.0795354007546352
22,0.7,0,B,0.7,False,3,True,1.0795354007546352
22,0.8,2,B,0.7,False,3,False,1.0795354007546352
22,0.9,2,B,0.7,False,3,False,1.0795354007546352
23,0.6,1,B,0.7,False,4,True,1.0754518991088289
23,0.7,1,B,0.7,False,4,True,1.0754518991088289
23,0.8,3,C,1.0,True,4,False,1.0754518991088289
23,0.9,3,C,1.0,True,4,False,1.0754518991088289
24,0.6,0,A,0.8,False,3,True,inf
24,0.7,0,A,0.8,False,3,True,inf
24,0.8,0,A,0.8,False,3,True,inf
24,0.9,2,C,0.6,False,3,False,inf
25,0.6,0,B,0.6,False,7,True,inf
25,0.7,3,A,0.8,False,7,True,inf
25,0.8,3,A,0.8,False,7,True,inf
25,0.9,6,A,0.25,False,7,False,inf
26,0.6,0,D,0.6,True,4,True,inf
26,0.7,2,D,0.7,True,4,True,inf
26,0.8,3,D,0.6,True,4,False,inf
26,0.9,3,D,0.6,True,4,False,inf
27,0.6,2,D,1.0,False,4,True,inf
27,0.7,2,D,1.0,False,4,True,inf
27,0.8,2,D,1.0,False,4,True,inf
27,0.9,2,D,1.0,False,4,True,inf
28,0.6,1,C,0.6,True,6,True,0.29413960832013525
28,0.7,5,A,0.25,False,6,False,0.29413960832013525
28,0.8,5,A,0.25,False,6,False,0.29413960832013525
28,0.9,5,A,0.25,False,6,False,0.29413960832013525
30,0.6,1,D,1.0,False,3,True,inf
30,0.7,1,D,1.0,False,3,True,inf
30,0.8,1,D,1.0,False,3,True,inf
30,0.9,1,D,1.0,False,3,True,inf
33,0.6,1,D,0.5,False,2,False,0.16673860121011008
33,0.7,1,D,0.5,False,2,False,0.16673860121011008
33,0.8,1,D,0.5,False,2,False,0.16673860121011008
33,0.9,1,D,0.5,False,2,False,0.16673860121011008
34,0.6,0,D,1.0,False,5,True,inf
34,0.7,0,D,1.0,False,5,True,inf
34,0.8,0,D,1.0,False,5,True,inf
34,0.9,0,D,1.0,False,5,True,inf
35,0.6,0,D,0.7,True,2,True,inf
35,0.7,0,D,0.7,True,2,True,inf
35,0.8,1,A,0.7,False,2,False,inf
35,0.9,1,A,0.7,False,2,False,inf
37,0.6,1,C,1.0,False,3,True,0.67216315603975
37,0.7,1,C,1.0,False,3,True,0.67216315603975
37,0.8,1,C,1.0,False,3,True,0.67216315603975
37,0.9,1,C,1.0,False,3,True,0.67216315603975
38,0.6,4,B,1.0,True,5,False,inf
38,0.7,4,B,1.0,True,5,False,inf
38,0.8,4,B,1.0,True,5,False,inf
38,0.9,4,B,1.0,True,5,False,inf
4,0.6,0,D,1.0,True,4,True,0.0707334908178747
4,0.7,0,D,1.0,True,4,True,0.0707334908178747
4,0.8,0,D,1.0,True,4,True,0.0707334908178747
4,0.9,0,D,1.0,True,4,True,0.0707334908178747
40,0.6,1,D,1.0,False,2,False,1.7565751554787061
40,0.7,1,D,1.0,False,2,False,1.7565751554787061
40,0.8,1,D,1.0,False,2,False,1.7565751554787061
40,0.9,1,D,1.0,False,2,False,1.7565751554787061
41,0.6,1,C,0.8,True,3,True,inf
41,0.7,1,C,0.8,True,3,True,inf
41,0.8,1,C,0.8,True,3,True,inf
41,0.9,2,C,0.8,True,3,False,inf
42,0.6,0,C,0.7,False,3,True,inf
42,0.7,0,C,0.7,False,3,True,inf
42,0.8,1,A,0.9,False,3,True,inf
42,0.9,1,A,0.9,False,3,True,inf
43,0.6,2,B,1.0,True,6,True,inf
43,0.7,2,B,1.0,True,6,True,inf
43,0.8,2,B,1.0,True,6,True,inf
43,0.9,2,B,1.0,True,6,True,inf
44,0.6,0,D,1.0,False,2,True,0.0
44,0.7,0,D,1.0,False,2,True,0.0
44,0.8,0,D,1.0,False,2,True,0.0
44,0.9,0,D,1.0,False,2,True,0.0
47,0.6,2,D,1.0,False,4,True,inf
47,0.7,2,D,1.0,False,4,True,inf
47,0.8,2,D,1.0,False,4,True,inf
47,0.9,2,D,1.0,False,4,True,inf
48,0.6,1,A,0.6,False,5,True,0.45403561191642794
48,0.7,4,C,0.6,False,5,False,0.45403561191642794
48,0.8,4,C,0.6,False,5,False,0.45403561191642794
48,0.9,4,C,0.6,False,5,False,0.45403561191642794
49,0.6,2,C,1.0,False,4,True,inf
49,0.7,2,C,1.0,False,4,True,inf
49,0.8,2,C,1.0,False,4,True,inf
49,0.9,2,C,1.0,False,4,True,inf
51,0.6,2,A,0.8,False,4,True,inf
51,0.7,2,A,0.8,False,4,True,inf
51,0.8,2,A,0.8,False,4,True,inf
51,0.9,3,C,0.6,False,4,False,inf
52,0.6,2,B,0.6,False,4,True,0.23439291658797606
52,0.7,3,B,0.5,False,4,False,0.23439291658797606
52,0.8,3,B,0.5,False,4,False,0.23439291658797606
52,0.9,3,B,0.5,False,4,False,0.23439291658797606
56,0.6,1,D,1.0,False,3,True,0.0
56,0.7,1,D,1.0,False,3,True,0.0
56,0.8,1,D,1.0,False,3,True,0.0
56,0.9,1,D,1.0,False,3,True,0.0
59,0.6,0,C,1.0,False,3,True,0.007177720516547107
59,0.7,0,C,1.0,False,3,True,0.007177720516547107
59,0.8,0,C,1.0,False,3,True,0.007177720516547107
59,0.9,0,C,1.0,False,3,True,0.007177720516547107
6,0.6,0,D,1.0,False,3,True,0.7739760316291208
6,0.7,0,D,1.0,False,3,True,0.7739760316291208
6,0.8,0,D,1.0,False,3,True,0.7739760316291208
6,0.9,0,D,1.0,False,3,True,0.7739760316291208
60,0.6,0,D,0.6,True,4,True,0.19361281047244244
60,0.7,3,D,1.0,True,4,False,0.19361281047244244
60,0.8,3,D,1.0,True,4,False,0.19361281047244244
60,0.9,3,D,1.0,True,4,False,0.19361281047244244
63,0.6,1,D,0.7,False,5,True,inf
63,0.7,1,D,0.7,False,5,True,inf
63,0.8,2,D,1.0,False,5,True,inf
63,0.9,2,D,1.0,False,5,True,inf
66,0.6,0,C,1.0,True,4,True,0.0
66,0.7,0,C,1.0,True,4,True,0.0
66,0.8,0,C,1.0,True,4,True,0.0
66,0.9,0,C,1.0,True,4,True,0.0
67,0.6,0,D,0.7,True,3,True,inf
67,0.7,0,D,0.7,True,3,True,inf
67,0.8,1,D,1.0,True,3,True,inf
67,0.9,1,D,1.0,True,3,True,inf
68,0.6,0,B,1.0,False,2,True,inf
68,0.7,0,B,1.0,False,2,True,inf
68,0.8,0,B,1.0,False,2,True,inf
68,0.9,0,B,1.0,False,2,True,inf
69,0.6,4,D,0.4,False,5,False,0.18203906055995145
69,0.7,4,D,0.4,False,5,False,0.18203906055995145
69,0.8,4,D,0.4,False,5,False,0.18203906055995145
69,0.9,4,D,0.4,False,5,False,0.18203906055995145
7,0.6,0,A,0.6,False,5,True,0.5835058824423605
7,0.7,4,C,1.0,True,5,False,0.5835058824423605
7,0.8,4,C,1.0,True,5,False,0.5835058824423605
7,0.9,4,C,1.0,True,5,False,0.5835058824423605
70,0.6,1,C,0.6,False,2,False,0.9879474506443845
70,0.7,1,C,0.6,False,2,False,0.9879474506443845
70,0.8,1,C,0.6,False,2,False,0.9879474506443845
70,0.9,1,C,0.6,False,2,False,0.9879474506443845
71,0.6,2,D,0.6,False,3,False,0.24461783934679274
71,0.7,2,D,0.6,False,3,False,0.24461783934679274
71,0.8,2,D,0.6,False,3,False,0.24461783934679274
71,0.9,2,D,0.6,False,3,False,0.24461783934679274
72,0.6,0,C,1.0,True,2,True,0.0
72,0.7,0,C,1.0,True,2,True,0.0
72,0.8,0,C,1.0,True,2,True,0.0
72,0.9,0,C,1.0,True,2,True,0.0
73,0.6,2,B,1.0,True,4,True,inf
73,0.7,2,B,1.0,True,4,True,inf
73,0.8,2,B,1.0,True,4,True,inf
73,0.9,2,B,1.0,True,4,True,inf
74,0.6,1,B,1.0,True,8,True,inf
74,0.7,1,B,1.0,True,8,True,inf
74,0.8,1,B,1.0,True,8,True,inf
74,0.9,1,B,1.0,True,8,True,inf
75,0.6,1,C,0.6,False,5,True,inf
75,0.7,4,A,0.7,False,5,False,inf
75,0.8,4,A,0.7,False,5,False,inf
75,0.9,4,A,0.7,False,5,False,inf
76,0.6,0,B,0.7,False,5,True,inf
76,0.7,0,B,0.7,False,5,True,inf
76,0.8,4,B,0.7,False,5,False,inf
76,0.9,4,B,0.7,False,5,False,inf
77,0.6,0,D,1.0,True,3,True,0.0
77,0.7,0,D,1.0,True,3,True,0.0
77,0.8,0,D,1.0,True,3,True,0.0
77,0.9,0,D,1.0,True,3,True,0.0
78,0.6,0,A,0.9,True,4,True,inf
78,0.7,0,A,0.9,True,4,True,inf
78,0.8,0,A,0.9,True,4,True,inf
78,0.9,0,A,0.9,True,4,True,inf
81,0.6,0,A,0.8,True,3,True,inf
81,0.7,0,A,0.8,True,3,True,inf
81,0.8,0,A,0.8,True,3,True,inf
81,0.9,2,A,0.7,True,3,False,inf
84,0.6,4,A,0.25,False,5,False,inf
84,0.7,4,A,0.25,False,5,False,inf
84,0.8,4,A,0.25,False,5,False,inf
84,0.9,4,A,0.25,False,5,False,inf
85,0.6,0,D,1.0,False,2,True,inf
85,0.7,0,D,1.0,False,2,True,inf
85,0.8,0,D,1.0,False,2,True,inf
85,0.9,0,D,1.0,False,2,True,inf
86,0.6,0,B,0.7,True,3,True,1.43310209805973
86,0.7,0,B,0.7,True,3,True,1.43310209805973
86,0.8,2,B,0.7,True,3,False,1.43310209805973
86,0.9,2,B,0.7,True,3,False,1.43310209805973
87,0.6,2,C,0.6,False,4,True,inf
87,0.7,3,D,0.7,True,4,False,inf
87,0.8,3,D,0.7,True,4,False,inf
87,0.9,3,D,0.7,True,4,False,inf
88,0.6,1,C,0.6,True,3,True,0.25648807495197773
88,0.7,2,C,0.5,True,3,False,0.25648807495197773
88,0.8,2,C,0.5,True,3,False,0.25648807495197773
88,0.9,2,C,0.5,True,3,False,0.25648807495197773
89,0.6,1,B,0.7,True,4,True,inf
89,0.7,1,B,0.7,True,4,True,inf
89,0.8,3,C,0.6,False,4,False,inf
89,0.9,3,C,0.6,False,4,False,inf
90,0.6,2,A,0.25,False,3,False,0.2999563751350996
90,0.7,2,A,0.25,False,3,False,0.2999563751350996
90,0.8,2,A,0.25,False,3,False,0.2999563751350996
90,0.9,2,A,0.25,False,3,False,0.2999563751350996
91,0.6,1,C,0.7,False,2,False,inf
91,0.7,1,C,0.7,False,2,False,inf
91,0.8,1,C,0.7,False,2,False,inf
91,0.9,1,C,0.7,False,2,False,inf
92,0.6,0,D,1.0,False,8,True,inf
92,0.7,0,D,1.0,False,8,True,inf
92,0.8,0,D,1.0,False,8,True,inf
92,0.9,0,D,1.0,False,8,True,inf
94,0.6,0,D,1.0,False,4,True,inf
94,0.7,0,D,1.0,False,4,True,inf
94,0.8,0,D,1.0,False,4,True,inf
94,0.9,0,D,1.0,False,4,True,inf
96,0.6,1,D,0.7,True,6,True,0.20065106606477115
96,0.7,1,D,0.7,True,6,True,0.20065106606477115
96,0.8,5,D,0.5,True,6,False,0.20065106606477115
96,0.9,5,D,0.5,True,6,False,0.20065106606477115
98,0.6,0,A,0.9,False,6,True,inf
98,0.7,0,A,0.9,False,6,True,inf
98,0.8,0,A,0.9,False,6,True,inf
98,0.9,0,A,0.9,False,6,True,inf
99,0.6,2,B,0.8,False,7,True,inf
99,0.7,2,B,0.8,False,7,True,inf
99,0.8,2,B,0.8,False,7,True,inf
99,0.9,6,A,0.5,False,7,False,inf
